NOMBRE ENTIDAD,TIPO ENTIDAD,FECHA CORTE,ESTADO FINANCIERO,CODIGO CUENTA,DESCRIPCION,SALDO,MONEDA
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.8729405823724867,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.2617960772593807,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.0310198978897839,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.6534289267627793,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.0465269034434222,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0148,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1899,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.33241971747575927,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,0,CRC
CREDECOOP R.L.,Sin clasificar,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,0,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.03272268009544788,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,ROA,ROA,-0.0017176245569353662,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,ROE,ROE,-0.015294653193956656,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9349793692102527,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.5000924270728131,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.02920139132937642,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.7845397186936768,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.027223813999392454,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0552,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1425,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.3586876370102131,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
DAVIVIENDA,Bancos Privados,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.028652179391438704,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ROA,ROA,-0.000847018549178782,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ROE,ROE,-0.005515880882781816,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9770899237948805,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.3790859143065155,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,-9.746404568700769e-12,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.8309975830599224,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.020705177813349872,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0709,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.163,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.3868104575483618,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
"FINANCIERA CAFSA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.02741579485754769,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ROA,ROA,0.01174618148737785,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ROE,ROE,0.03414463377892536,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9268143160977923,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.28924783284709704,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.004460909557586963,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.6276310103784072,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.02684666356091278,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0145,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.4871,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.5558167258637173,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
"FINANCIERA COMECA, SA",Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.22069220862116687,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ROA,ROA,0.025196467970306627,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ROE,ROE,0.11361390301599936,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.8308923311748597,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.4974378181010417,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.02729904490208288,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.2085433839161419,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.05421546629847759,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.1651,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1913,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.2920858545714825,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
FINANCIERA CREDILAT,Entidades financieras supervisadas no bancarias,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.026822991500525677,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,ROA,ROA,0.008974457027430624,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,ROE,ROE,0.06240759116170223,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9278957607678191,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.3442698883311318,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.01644253520946685,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.6158514375491284,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.029202650721662754,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.027,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1403,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.45843715547007974,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
IMPROSA,Bancos Privados,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.03209881352297263,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,ROA,ROA,-0.0006458634364685065,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,ROE,ROE,-0.008022484912391464,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9286587441218922,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.47707043573961616,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.03513228209814012,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.9398059279505497,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.039669496990375065,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0364,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1465,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.48990185085237764,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
LAFISE,Bancos Privados,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.03201807493014861,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,ROA,ROA,0.005084600658301017,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,ROE,ROE,0.05076931730320027,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.8707640111231074,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.1756468667844376,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.02333224497632843,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.792212453281991,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.02850959913340786,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0827,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1464,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.3330260285690268,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
MUTUAL ALAJUELA,Mutuales,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.030347752668974284,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,ROA,ROA,0.004395141686255104,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,ROE,ROE,0.04540172634900402,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9044305769483345,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.2014580988034525,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.023972609358480265,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.817755046598945,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.024729857882178106,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0873,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1583,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.339366099415889,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
MUTUAL CARTAGO,Mutuales,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.046636505472145706,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,ROA,ROA,-0.001256766456195191,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,ROE,ROE,-0.01546507355950146,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9520821375086093,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.4689717841085848,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.019510787353237673,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.691778962870961,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.038714698940086924,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0331,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1443,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.34003986824572263,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
PROMERICA,Mutuales,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,MARGIN_INTERMEDIATION,Margen de Interm Financiera,0.034132692299401565,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,ROA,ROA,0.0009468684837254363,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,ROE,ROE,0.008721165900840653,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,CURRENT_PORTFOLIO,Cartera de crédito al día,0.9544416200276871,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,COVERAGE_ARREARS,Cobertura de cartera en atraso,0.4759180336081324,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,DELINQUENCY_90,Morosidad >90d y cobro judicial / Cartera Directa,0.012447098389640213,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,OPERATING_EFFICIENCY,Eficiencia Operativa,0.816734347580906,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,ADMIN_EXPENSE_ASSETS,Gasto administrativo sobre activos,0.03432726573098472,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,EQUITY_COMMITMENT,Compromiso Patrimonial,-0.0739,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,CAPITAL_ADEQUACY,Suficiencia Patrimonial,0.1534,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,LIQUIDITY_COVERAGE,Disponibilidades e Inversiones disponibles / Obligaciones público,0.2687332087246768,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,PROPORTIONAL_SUPERVISION,Aplica Supervisión Proporcional,1,CRC
SCOTIABANK / DAVIBANK,Mutuales,2026-07-30,Indicadores financieros,STATE_GUARANTEE,Garantía del Estado,1,CRC
